Template_ID;Template;Grade;Title;Source
217;<pers_pron_nom> bewältigt im Wesentlichen die in <poss_dat_m_n> Aufgabenbereich anfallenden Aufgaben.;Insufficient;no;978-3-648-08112-9
217;<title> <name> bewältigt im Wesentlichen die in <poss_dat_m_n> Aufgabenbereich anfallenden Aufgaben.;Insufficient;yes;978-3-648-08112-9
218;<pers_pron_nom> ist bestrebt <poss_dat_pl_acc_m> Arbeitsbereich zu bewältigen.;Poor;no;978-3-648-08112-9
218;<title> <name> ist bestrebt <poss_dat_pl_acc_m> Arbeitsbereich zu bewältigen.;Poor;yes;978-3-648-08112-9
219;<pers_pron_nom> besitzt eine natürliche Autorität, genießt das Vertrauen <poss_gen_w_pl_dat_w> Mitarbeiter und wird von ihnen anerkannt und geschätzt.;Very Good;no;978-3-648-08112-9
219;<title> <name> besitzt eine natürliche Autorität, genießt das Vertrauen <poss_gen_w_pl_dat_w> Mitarbeiter und wird von ihnen anerkannt und geschätzt.;Very Good;yes;978-3-648-08112-9
220;<pers_pron_nom> versteht es, <poss_nom_w_pl_acc_w_pl> Mitarbeiter sicher einzuschätzen und sie zu sehr guten Leistungen zu führen.;Very Good;no;978-3-648-08112-9
220;<title> <name> versteht es, <poss_nom_w_pl_acc_w_pl> Mitarbeiter sicher einzuschätzen und sie zu sehr guten Leistungen zu führen.;Very Good;yes;978-3-648-08112-9
221;<pers_pron_nom> wird von <poss_dat_pl_acc_m> Mitarbeitern anerkannt und geschätzt und ist in der Lage, die Mitarbeiter entsprechend ihren Fähigkeiten einzusetzen und mit ihnen gute Leistungen zu erzielen.;Good;no;978-3-648-08112-9
221;<title> <name> wird von <poss_dat_pl_acc_m> Mitarbeitern anerkannt und geschätzt und ist in der Lage, die Mitarbeiter entsprechend ihren Fähigkeiten einzusetzen und mit ihnen gute Leistungen zu erzielen.;Good;yes;978-3-648-08112-9
222;<pers_pron_nom> wird von <poss_dat_pl_acc_m> Mitarbeitern geachtet und besitzt die Fähigkeit, Mitarbeiter anzuleiten und verantwortungsbewusst zu den gewünschten Leistungen zu führen.;Satisfactory;no;978-3-648-08112-9
222;<title> <name> wird von <poss_dat_pl_acc_m> Mitarbeitern geachtet und besitzt die Fähigkeit, Mitarbeiter anzuleiten und verantwortungsbewusst zu den gewünschten Leistungen zu führen.;Satisfactory;yes;978-3-648-08112-9
223;<pers_pron_nom> ist in der Lage, <poss_nom_w_pl_acc_w_pl> Mitarbeiter anzuleiten und verantwortlich zu führen.;Sufficient;no;978-3-648-08112-9
223;<title> <name> ist in der Lage, <poss_nom_w_pl_acc_w_pl> Mitarbeiter anzuleiten und verantwortlich zu führen.;Sufficient;yes;978-3-648-08112-9
224;<pers_pron_nom> ist in der Lage, mit den von <pers_pron_dat> geführten Mitarbeitern die <poss_gen_w_pl_dat_w> Abteilung gesteckten Ziele im Wesentlichen zu erreichen.;Insufficient;no;978-3-648-08112-9
224;<title> <name> ist in der Lage, mit den von <pers_pron_dat> geführten Mitarbeitern die <poss_gen_w_pl_dat_w> Abteilung gesteckten Ziele im Wesentlichen zu erreichen.;Insufficient;yes;978-3-648-08112-9
225;<pers_pron_nom> ist bestrebt, die in <poss_dat_m_n> Referat auftretenden Probleme auf der Grundlage des in unserem Hause praktizierten Führungsstils zu analysieren und zu lösen.;Poor;no;978-3-648-08112-9
225;<title> <name> ist bestrebt, die in <poss_dat_m_n> Referat auftretenden Probleme auf der Grundlage des in unserem Hause praktizierten Führungsstils zu analysieren und zu lösen.;Poor;yes;978-3-648-08112-9
226;<poss_nom_w_pl_acc_w_pl> Leistungen werden zusammenfassend als sehr gut beurteilt.;Very Good;no;978-3-648-08112-9
226;<title_dat_acc> <name_s> Leistungen werden zusammenfassend als sehr gut beurteilt.;Very Good;yes;978-3-648-08112-9
227;<pers_pron_nom> hat den übertragenen Aufgabenbereich stets zur vollsten Zufriedenheit erfüllt.;Very Good;no;978-3-648-08112-9
227;<title> <name> hat den übertragenen Aufgabenbereich stets zur vollsten Zufriedenheit erfüllt.;Very Good;yes;978-3-648-08112-9
228;<poss_nom_w_pl_acc_w_pl> Leistungen werden zusammenfassend als gut beurteilt.;Good;no;978-3-648-08112-9
228;<title_dat_acc> <name_s> Leistungen werden zusammenfassend als gut beurteilt.;Good;yes;978-3-648-08112-9
229;<pers_pron_nom> hat die übertragenen Aufgaben stets zu unserer vollen Zufriedenheit erfüllt.;Good;no;978-3-648-08112-9
229;<title> <name> hat die übertragenen Aufgaben stets zu unserer vollen Zufriedenheit erfüllt.;Good;yes;978-3-648-08112-9
230;<poss_nom_w_pl_acc_w_pl> Leistungen werden zusammenfassend als befriedigend beurteilt.;Satisfactory;no;978-3-648-08112-9
230;<title_dat_acc> <name_s> Leistungen werden zusammenfassend als befriedigend beurteilt.;Satisfactory;yes;978-3-648-08112-9
231;<pers_pron_nom> hat die übertragenen Aufgaben zu unserer vollen Zufriedenheit erledigt.;Satisfactory;no;978-3-648-08112-9
231;<title> <name> hat die übertragenen Aufgaben zu unserer vollen Zufriedenheit erledigt.;Satisfactory;yes;978-3-648-08112-9
232;<poss_nom_w_pl_acc_w_pl> Arbeitsleistungen werden mit ausreichend beurteilt.;Sufficient;no;978-3-648-08112-9
232;<title_dat_acc> <name_s> Arbeitsleistungen werden mit ausreichend beurteilt.;Sufficient;yes;978-3-648-08112-9
233;<pers_pron_nom> hat die übertragenen Aufgaben zur Zufriedenheit erledigt.;Sufficient;no;978-3-648-08112-9
233;<title> <name> hat die übertragenen Aufgaben zur Zufriedenheit erledigt.;Sufficient;yes;978-3-648-08112-9
234;<poss_nom_w_pl_acc_w_pl> Leistungen werden zusammenfassend als mangelhaft beurteilt.;Insufficient;no;978-3-648-08112-9
234;<title_dat_acc> <name_s> Leistungen werden zusammenfassend als mangelhaft beurteilt.;Insufficient;yes;978-3-648-08112-9
235;<pers_pron_nom> hat die übertragenen Aufgaben im Großen und Ganzen zur Zufriedenheit erledigt.;Insufficient;no;978-3-648-08112-9
235;<title> <name> hat die übertragenen Aufgaben im Großen und Ganzen zur Zufriedenheit erledigt.;Insufficient;yes;978-3-648-08112-9
236;<poss_nom_w_pl_acc_w_pl> Arbeitsleistung war unzureichend.;Poor;no;978-3-648-08112-9
236;<title_dat_acc> <name_s> Arbeitsleistung war unzureichend.;Poor;yes;978-3-648-08112-9
237;<pers_pron_nom> hat sich bemüht, die Arbeiten zu unserer Zufriedenheit zu erledigen.;Poor;no;978-3-648-08112-9
237;<title> <name> hat sich bemüht, die Arbeiten zu unserer Zufriedenheit zu erledigen.;Poor;yes;978-3-648-08112-9
238;<poss_nom_m_n_acc_n> persönliches Verhalten war stets vorbildlich.;Very Good;no;978-3-648-08112-9
238;<title_dat_acc> <name_s> persönliches Verhalten war stets vorbildlich.;Very Good;yes;978-3-648-08112-9
239;Bei Vorgesetzten, Geschäftspartnern und Kollegen ist <pers_pron_nom> sehr geschätzt.;Very Good;no;978-3-648-08112-9
239;Bei Vorgesetzten, Geschäftspartnern und Kollegen ist <title> <name> sehr geschätzt.;Very Good;yes;978-3-648-08112-9
240;<poss_nom_m_n_acc_n> persönliches Verhalten war stets einwandfrei.;Good;no;978-3-648-08112-9
240;<title_dat_acc> <name_s> persönliches Verhalten war stets einwandfrei.;Good;yes;978-3-648-08112-9
241;Bei Vorgesetzten, Kollegen und Mitarbeitern ist <pers_pron_nom> geschätzt.;Good;no;978-3-648-08112-9
241;Bei Vorgesetzten, Kollegen und Mitarbeitern ist <title> <name> geschätzt.;Good;yes;978-3-648-08112-9
242;<poss_nom_m_n_acc_n> persönliches Verhalten gegenüber Vorgesetzten, Kunden und Kollegen war einwandfrei.;Satisfactory;no;978-3-648-08112-9
242;<title_dat_acc> <name_s> persönliches Verhalten gegenüber Vorgesetzten, Kunden und Kollegen war einwandfrei.;Satisfactory;yes;978-3-648-08112-9
243;<poss_nom_m_n_acc_n> persönliches Verhalten gegenüber Vorgesetzten und Kollegen war höflich und korrekt.;Sufficient;no;978-3-648-08112-9
243;<title_dat_acc> <name_s> persönliches Verhalten gegenüber Vorgesetzten und Kollegen war höflich und korrekt.;Sufficient;yes;978-3-648-08112-9
244;<poss_nom_w_pl_acc_w_pl> Führung gab uns zu Beanstandungen keinen Anlass.;Sufficient;no;978-3-648-08112-9
244;<title_dat_acc> <name_s> Führung gab uns zu Beanstandungen keinen Anlass.;Sufficient;yes;978-3-648-08112-9
245;<poss_nom_m_n_acc_n> persönliches Verhalten war im Wesentlichen einwandfrei.;Insufficient;no;978-3-648-08112-9
245;<title_dat_acc> <name_s> persönliches Verhalten war im Wesentlichen einwandfrei.;Insufficient;yes;978-3-648-08112-9
246;<poss_nom_m_n_acc_n> persönliches Verhalten war nicht frei von Beanstandungen.;Poor;no;978-3-648-08112-9
246;<title_dat_acc> <name_s> persönliches Verhalten war nicht frei von Beanstandungen.;Poor;yes;978-3-648-08112-9
247;<pers_pron_dat> fiel es schwer, sich in die betriebliche Ordnung einzufügen.;Poor;no;978-3-648-08112-9
247;<title_dat_acc> <name> fiel es schwer, sich in die betriebliche Ordnung einzufügen.;Poor;yes;978-3-648-08112-9
248;Wir waren mit <poss_dat_m_n> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung in jeder Hinsicht zufrieden.;Very Good;no;978-3-658-00286-2
248;Wir waren mit <title_dat_acc> <name_s> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung in jeder Hinsicht zufrieden.;Very Good;yes;978-3-658-00286-2
249;Wir waren mit <poss_dat_m_n> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung sehr zufrieden.;Good;no;978-3-658-00286-2
249;Wir waren mit <title_dat_acc> <name_s> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung sehr zufrieden.;Good;yes;978-3-658-00286-2
250;Wir waren mit <poss_dat_m_n> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung zufrieden.;Satisfactory;no;978-3-658-00286-2
250;Wir waren mit <title_dat_acc> <name_s> Fleiß, <poss_gen_w_pl_dat_w> Führung und <poss_gen_w_pl_dat_w> Leistung zufrieden.;Satisfactory;yes;978-3-658-00286-2
251;<poss_nom_w_pl_acc_w_pl> Leistungen und <poss_nom_w_pl_acc_w_pl> Führung waren befriedigend.;Sufficient;no;978-3-658-00286-2
251;<title_dat_acc> <name_s> Leistungen und <poss_nom_w_pl_acc_w_pl> Führung waren befriedigend.;Sufficient;yes;978-3-658-00286-2
252;<pers_pron_nom> war stets bemüht, gute Leistungen zu erbringen.;Insufficient;no;978-3-658-00286-2
252;<title> <name> war stets bemüht, gute Leistungen zu erbringen.;Insufficient;yes;978-3-658-00286-2
253;<pers_pron_nom> war <indef_art> hoch <qualified_nom> <employee>, <def_art> über umfassende und vielseitige Fachkenntnisse verfügte.;Very Good;no;978-3-648-02666-3
253;<title> <name> war <indef_art> hoch <qualified_nom> <employee>, <def_art> über umfassende und vielseitige Fachkenntnisse verfügte.;Very Good;yes;978-3-648-02666-3
254;Durch die Teilnahme an zahlreichen Schulungen erweiterte <pers_pron_nom> <poss_nom_m_n_acc_n> fachliches Wissen und Können engagiert und mit sehr großem Erfolg.;Very Good;no;978-3-648-02666-3
254;Durch die Teilnahme an zahlreichen Schulungen erweiterte <title> <name> <poss_nom_m_n_acc_n> fachliches Wissen und Können engagiert und mit sehr großem Erfolg.;Very Good;yes;978-3-648-02666-3
255;<poss_nom_w_pl_acc_w_pl> sehr gute Auffassungsgabe ermöglichte es <pers_pron_dat>, neue Arbeitssituationen und Probleme schnell zutreffend zu erfassen.;Very Good;no;978-3-648-02666-3
255;<poss_nom_w_pl_acc_w_pl> sehr gute Auffassungsgabe ermöglichte es <title_dat_acc> <name>, neue Arbeitssituationen und Probleme schnell zutreffend zu erfassen.;Very Good;yes;978-3-648-02666-3
256;Durch eine ausgezeichnete logische Vorgehensweise und Urteilsfähigkeit fand <pers_pron_nom> immer ausgezeichnete Lösungen.;Very Good;no;978-3-648-02666-3
256;Durch eine ausgezeichnete logische Vorgehensweise und Urteilsfähigkeit fand <title> <name> immer ausgezeichnete Lösungen.;Very Good;yes;978-3-648-02666-3
257;<pers_pron_nom> war <indef_art> äußerst <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> außergewöhnliche Leistungsbereitschaft überzeugen konnte.;Very Good;no;978-3-648-02666-3
257;<title> <name> war <indef_art> äußerst <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> außergewöhnliche Leistungsbereitschaft überzeugen konnte.;Very Good;yes;978-3-648-02666-3
258;<pers_pron_nom> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge in allen Belangen äußerst zügig, sorgfältig und mit höchster Präzision.;Very Good;no;978-3-648-02666-3
258;<title> <name> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge in allen Belangen äußerst zügig, sorgfältig und mit höchster Präzision.;Very Good;yes;978-3-648-02666-3
259;<pers_pron_nom> arbeitete jederzeit absolut zuverlässig.;Very Good;no;978-3-648-02666-3
259;<title> <name> arbeitete jederzeit absolut zuverlässig.;Very Good;yes;978-3-648-02666-3
260;Die Ergebnisse <poss_gen_w_pl_dat_w> Arbeit waren in jeder Hinsicht von außerordentlich hoher Qualität.;Very Good;no;978-3-648-02666-3
260;Die Ergebnisse von <title_dat_acc> <name_s> Arbeit waren in jeder Hinsicht von außerordentlich hoher Qualität.;Very Good;yes;978-3-648-02666-3
261;<poss_nom_w_pl_acc_w_pl> Leistungen haben unseren hohen Erwartungen stets und in allerbester Weise entsprochen.;Very Good;no;978-3-648-02666-3
261;Die Leistungen von <title_dat_acc> <name> haben unseren hohen Erwartungen stets und in allerbester Weise entsprochen.;Very Good;yes;978-3-648-02666-3
262;Wir bedauern dies sehr und danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> hervorragende Mitarbeit.;Very Good;no;978-3-648-02666-3
262;Wir bedauern dies sehr und danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> hervorragende Mitarbeit.;Very Good;yes;978-3-648-02666-3
263;<pers_pron_nom> war <indef_art> <qualified_nom> <employee>, <def_art> über umfassende und vielseitige Fachkenntnisse verfügte.;Good;no;978-3-648-02666-3
263;<title> <name> war <indef_art> <qualified_nom> <employee>, <def_art> über umfassende und vielseitige Fachkenntnisse verfügte.;Good;yes;978-3-648-02666-3
264;Durch die Teilnahme an zahlreichen Schulungen erweiterte <pers_pron_nom> <poss_nom_m_n_acc_n> fachliches Wissen und Können engagiert und mit großem Erfolg.;Good;no;978-3-648-02666-3
264;Durch die Teilnahme an zahlreichen Schulungen erweiterte <title> <name> <poss_nom_m_n_acc_n> fachliches Wissen und Können engagiert und mit großem Erfolg.;Good;yes;978-3-648-02666-3
265;<poss_nom_w_pl_acc_w_pl> gute Auffassungsgabe ermöglichte es <pers_pron_dat>, neue Arbeitssituationen und Probleme schnell zutreffend zu erfassen.;Good;no;978-3-648-02666-3
265;<poss_nom_w_pl_acc_w_pl> gute Auffassungsgabe ermöglichte es <title_dat_acc> <name>, neue Arbeitssituationen und Probleme schnell zutreffend zu erfassen.;Good;yes;978-3-648-02666-3
266;Durch eine logische Vorgehensweise und Urteilsfähigkeit fand <pers_pron_nom> immer richtige Lösungen.;Good;no;978-3-648-02666-3
266;Durch eine logische Vorgehensweise und Urteilsfähigkeit fand <title> <name> immer richtige Lösungen.;Good;yes;978-3-648-02666-3
267;<pers_pron_nom> war <indef_art> sehr <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> hervorragende Leistungsbereitschaft überzeugen konnte.;Good;no;978-3-648-02666-3
267;<title> <name> war <indef_art> sehr <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> hervorragende Leistungsbereitschaft überzeugen konnte.;Good;yes;978-3-648-02666-3
268;Auch größerem Arbeitsanfall war <pers_pron_nom> gewachsen.;Good;no;978-3-648-02666-3
268;Auch größerem Arbeitsanfall war <title> <name> gewachsen.;Good;yes;978-3-648-02666-3
269;<pers_pron_nom> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge äußerst zügig, sorgfältig und mit hoher Präzision.;Good;no;978-3-648-02666-3
269;<title> <name> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge äußerst zügig, sorgfältig und mit hoher Präzision.;Good;yes;978-3-648-02666-3
270;<pers_pron_nom> arbeitete jederzeit sehr zuverlässig.;Good;no;978-3-648-02666-3
270;<title> <name> arbeitete jederzeit sehr zuverlässig.;Good;yes;978-3-648-02666-3
271;Die Ergebnisse <poss_gen_w_pl_dat_w> Arbeit waren in jeder Hinsicht von hoher Qualität.;Good;no;978-3-648-02666-3
271;Die Ergebnisse von <title_dat_acc> <name_s> Arbeit waren in jeder Hinsicht von hoher Qualität.;Good;yes;978-3-648-02666-3
272;<poss_nom_w_pl_acc_w_pl> Leistungen haben unseren hohen Erwartungen stets und in bester Weise entsprochen.;Good;no;978-3-648-02666-3
272;Die Leistungen von <title_dat_acc> <name> haben unseren hohen Erwartungen stets und in bester Weise entsprochen.;Good;yes;978-3-648-02666-3
273;<pers_pron_nom> wurde von Vorgesetzten, Kollegen und Bürgern als <friendly> und <diligent> <employee> geschätzt.;Good;no;978-3-648-02666-3
273;<title> <name> wurde von Vorgesetzten, Kollegen und Bürgern als <friendly> und <diligent> <employee> geschätzt.;Good;yes;978-3-648-02666-3
274;Wir bedauern dies sehr und danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> wertvolle Mitarbeit.;Good;no;978-3-648-02666-3
274;Wir bedauern dies sehr und danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> wertvolle Mitarbeit.;Good;yes;978-3-648-02666-3
275;<pers_pron_nom> war <indef_art> <qualified_nom> <employee>, <def_art> grundsätzlich über solide Fachkenntnisse verfügte.;Satisfactory;no;978-3-648-02666-3
275;<title> <name> war <indef_art> <qualified_nom> <employee>, <def_art> grundsätzlich über solide Fachkenntnisse verfügte.;Satisfactory;yes;978-3-648-02666-3
276;Durch die Teilnahme an Schulungen erweiterte <pers_pron_nom> <poss_nom_m_n_acc_n> fachliches Wissen und Können mit Erfolg.;Satisfactory;no;978-3-648-02666-3
276;Durch die Teilnahme an Schulungen erweiterte <title> <name> <poss_nom_m_n_acc_n> fachliches Wissen und Können mit Erfolg.;Satisfactory;yes;978-3-648-02666-3
277;<poss_nom_w_pl_acc_w_pl> Auffassungsgabe ermöglichte es <pers_pron_dat>, neue Arbeitssituationen und Probleme zutreffend zu erfassen.;Satisfactory;no;978-3-648-02666-3
277;<poss_nom_w_pl_acc_w_pl> Auffassungsgabe ermöglichte es <title_dat_acc> <name>, neue Arbeitssituationen und Probleme zutreffend zu erfassen.;Satisfactory;yes;978-3-648-02666-3
278;Durch eine logische Vorgehensweise und Urteilsfähigkeit fand <pers_pron_nom> im Allgemeinen richtige Lösungen.;Satisfactory;no;978-3-648-02666-3
278;Durch eine logische Vorgehensweise und Urteilsfähigkeit fand <title> <name> im Allgemeinen richtige Lösungen.;Satisfactory;yes;978-3-648-02666-3
279;<pers_pron_nom> war <indef_art> <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> Leistungsbereitschaft überzeugen konnte.;Satisfactory;no;978-3-648-02666-3
279;<title> <name> war <indef_art> <engaged> <employee>, <def_art> besonders durch <poss_nom_w_pl_acc_w_pl> Leistungsbereitschaft überzeugen konnte.;Satisfactory;yes;978-3-648-02666-3
280;Auch größerem Arbeitsanfall war <pers_pron_nom> in der Regel gewachsen.;Satisfactory;no;978-3-648-02666-3
